year,month,date,latest,core,core_ex_shelter,core_services,cpiu,energy,food,shelter,core_1m,core_3m,core_6m,core_12m,core_ex_shelter_1m,core_ex_shelter_3m,core_ex_shelter_6m,core_ex_shelter_12m,core_services_1m,core_services_3m,core_services_6m,core_services_12m,cpiu_1m,cpiu_3m,cpiu_6m,cpiu_12m,energy_1m,energy_3m,energy_6m,energy_12m,food_1m,food_3m,food_6m,food_12m,shelter_1m,shelter_3m,shelter_6m,shelter_12m
2023,Sep,2023-09-01,0,310.616,269.268,401.362,307.374,293.194,324.332,385.354,3.8245798881306303,3.050927507805068,3.6329244763668056,4.135362292603273,1.026208568422482,1.0511646654741913,2.029119049233885,1.9321330688511607,6.56791344257901,5.415314918100855,5.02102254210679,5.685546514995932,4.953918657700274,4.377898155886739,3.835953387665647,3.6950823322234427,26.491615610525443,25.319250759610945,9.393795929170912,-0.47083824143444586,1.3979511076235962,2.411031112729045,2.2160287297279924,3.675100292486455,7.525473671319571,5.67701835045078,5.737049731499799,7.152609202210036
2023,Oct,2023-10-01,0,311.433,269.791,402.683,307.653,286.478,325.424,386.705,3.202371935400272,3.2416921524019315,3.2515643458005394,4.025639569645367,2.3558240788515095,1.7248636357443115,1.5114099064322373,2.0258363145434943,4.021837217858648,5.00748782776288,4.773985401585978,5.504159297831923,1.0946810269238272,4.049375122087673,3.1915672852690813,3.2465375076767167,-24.275856436432708,16.240722937837383,3.568039125592737,-4.440760396409493,4.115969075254866,2.9771443392595076,2.6416789327838197,3.301663688048162,4.289117618657112,5.215544436695518,5.5364925937786635,6.736719496105414
2023,Nov,2023-11-01,0,312.373,270.281,404.591,308.087,281.732,325.808,388.466,3.682703029324763,3.5695423998417297,3.112037996470196,4.0147711077664905,2.2013683296470576,1.859398690069547,1.3400874161971332,2.1404520495659662,5.836402210265024,5.469936254352659,5.075238257224957,5.487505996704423,1.7060123371119174,2.5709860525513495,3.170635674540323,3.139855644977696,-18.165048938839558,-7.797015484132597,5.364728034902,-5.269281076519061,1.4252248874487838,2.305151192643984,2.421821335745511,2.9409162717219495,5.603598065250992,5.7977319594249455,5.4339646623619675,6.529733583798403
2023,Dec,2023-12-01,0,313.23,270.706,406.15,308.735,280.311,326.442,390.11,3.3423524469045285,3.4089458768601366,3.2297814839053585,3.9136391835001616,1.903329822776434,2.1533346979108137,1.6007551432856593,2.212220640596274,4.7231934658923835,4.857819348537062,5.136197611723459,5.306416651974133,2.5533656669611604,1.782930409239425,3.07224817701075,3.322200208829762,-5.887448221972125,-16.451193804336828,2.324355821575752,-1.8766277409056675,2.360272317656653,2.627776381966518,2.519346467307182,2.719966771345317,5.198326769479311,5.028907223618351,5.352464404009583,6.166825418424282
2024,Jan,2024-01-01,0,314.389,271.25,408.722,309.794,280.238,327.575,392.397,4.531673203095288,3.8510404874677606,3.545918083301447,3.866726134430176,2.4383045624665867,2.1807664353379774,1.9525602024323296,2.1961336894970707,7.869505273727273,6.135061872940484,5.569769431033844,5.40347474914189,4.194700211616809,2.8128484275430576,3.429263912143221,3.1079425939238847,-0.31206280195413827,-8.432154629469723,3.169339164940599,-4.174773548711396,4.245336773258757,2.670264977983039,2.823590172624235,2.5527438709414874,7.266261336878221,6.018965911262364,5.61649122636545,6.059262823025091
2024,Feb,2024-02-01,0,315.555,272.122,410.569,311.022,283.983,327.803,394.088,4.5424525126004145,4.137299161557828,3.8530327959563015,3.7678766972380595,3.9266404041723435,2.752535801629552,2.304992598767286,2.247689186142643,5.559586617628454,6.04244883656071,5.755805131668801,5.239832157220592,4.861795641373279,3.8654114549125485,3.2161696135075246,3.16642120765831,17.269160186208254,3.234452256170761,-2.4370736248662594,-1.7815269044802795,0.8384333677416533,2.471883692874255,2.3884835037345953,2.230462403048783,5.295639972873145,5.915809113311377,5.8567540728305945,5.751716069061397
2024,Mar,2024-03-01,0,316.762,272.986,412.757,312.107,285.463,328.004,395.904,4.687812380548095,4.587288470853101,3.996448270553987,3.8145272562212673,3.8772990757365733,3.4117703463112825,2.780626520226237,2.4041834066704793,6.585839085122935,6.667461248231721,5.7587697637135005,5.38925060640878,4.26745993744817,4.440891715538187,3.1033462762559028,3.4690014354717524,6.436306095781585,7.55701463978069,-5.204113110730679,1.8335990981831918,0.7382943426202049,1.927750572930309,2.2771645721348044,2.2465920815967655,5.672053362649776,6.074556908982687,5.550437215484649,5.643702268688244
2024,Apr,2024-04-01,0,317.596,273.541,414.329,313.016,288.138,328.413,397.231,3.2056257869613303,4.143154128836568,3.9969947446867327,3.623609253156701,2.4671515767080265,3.421476483903363,2.799249671383919,2.1533003454392796,4.667201984399605,5.601300815354637,5.867844957289381,5.319495071199443,3.5514864370846944,4.225536776131644,3.5167827689971176,3.3540471111874304,11.842931361795085,11.761970424376567,1.1622598903617165,2.3580817051509717,1.5066279952038908,1.0272104232591062,1.845424365272641,2.2427765099981567,4.097171047502024,5.019469647138974,5.5180343473990145,5.5272630670120115
2024,May,2024-05-01,0,318.053,273.413,415.243,313.14,284.275,328.864,398.712,1.7404532816715168,3.2042831120186577,3.669741512123048,3.390513713213905,-0.5600816793109975,1.9112254449412225,2.3310160270055835,1.834346413992427,2.6795268294063312,4.632032235659156,5.334879906967416,5.2049789839852645,0.47641217791574153,2.751873687650064,3.3071422425912544,3.238866396761142,-14.953279736192593,0.41192701504717544,1.813409162963353,3.5738488555959513,1.6604289342653233,1.3009793473112818,1.8847494655207964,2.152932442464728,4.566862738661026,4.776619911027846,5.344674635381597,5.389310192613195
2024,Jun,2024-06-01,0,318.343,273.356,416.022,313.131,279.824,329.651,399.611,1.099661049904621,2.0114482121072363,3.291339237562174,3.260555773603513,-0.24988433568147173,0.5432555754799173,1.967426443163789,1.783925679072107,2.2745859379366573,3.201830635009495,4.920337732998403,5.02821221645775,-0.03448391435125764,1.318843261244318,2.8680238839611683,2.9700853998204435,-17.252380941135993,-7.670488181396817,-0.34716936103968976,0.9797588674492763,2.909804237522673,2.0236907490931655,1.9757093782795998,2.2471666160059023,2.7395198969095036,3.798285285735381,4.930248830337569,5.141144680862242
2024,Jul,2024-07-01,0,318.933,273.454,417.353,313.566,278.634,330.142,401.065,2.24682717724074,1.694563375340774,2.9115765483303413,3.2282600603963596,0.43105752045837775,-0.1271597356724885,1.631671248571842,1.7919892793329506,3.90750225918739,2.9515361864286493,4.268001525999909,4.9168665188514815,1.6798301838744534,0.7046940798214107,2.449991685434094,2.9384633061405374,-4.985521173824825,-12.55513954544315,-1.1414651742910342,0.9909387459224428,1.8020596602953631,2.1225737321847182,1.5734155446503584,2.1965911975384333,4.454691802339106,3.9169809144285805,4.466770903312356,5.04005803766685
